Uberstrain,Name,Data.Source.Accession.No..Sequencing.Platform.Sequencing.Library.Insert.Size.Experiment.Status.,Source.Niche,Source.Type,Source.Details,Collection.Year,Collection.Month,Collection.Day,Collection.Time,Continent,Country,Region,District,City,Post.Code,Latitude,Longitude,Lab.Contact,Species,Serological.Group,Serotype,EcoR.Cluster,Path.Nonpath,Simple.Patho,Simple.Disease,Comment,Bio.Project.ID,Project.ID,Disease,Sample.ID,Secondary.Sample.ID,Date.Entered,Release.Date,Barcode,Differences,ST,ST.Complex,Lineage,Subspecies,adk,fumC,gyrB,icd,mdh,purA,recA
ESC_EA1562AA,185_13,"traces-0uWSKmk;ILLUMINA;Paired;;NA;Uploaded,traces-0APgoue;ILLUMINA;Paired;;NA;Uploaded,traces-0ZJlnLk;ILLUMINA;Paired;;NA;Uploaded,traces-0fmeGFF;ILLUMINA;Paired;;NA;Uploaded,traces-0kpCNVH;ILLUMINA;Paired;;NA;Uploaded,traces-0lVcede;ILLUMINA;Paired;;NA;Uploaded",,,,NA,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,vitor.borges@insa.min-saude.pt,Clade V,,,,,,,,,,,,,7/21/2016,1/23/2017,ESC_EA1562AA,NA,2559,,,NA,51,48,220,287,235,229,37
ESC_EA1575AA,Ec_41_15,"traces-0lWjMxY;ILLUMINA;Paired;;NA;Uploaded,traces-0lcnQpo;ILLUMINA;Paired;;NA;Uploaded,traces-0TguXiA;ILLUMINA;Paired;;NA;Uploaded",,,,NA,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,vitor.borges@insa.min-saude.pt,,,,,,,,,,,,,,7/25/2016,1/27/2017,ESC_EA1575AA,NA,655,,ABD,NA,100,23,68,45,1,35,7
ESC_EA1576AA,Ec_94_15,"traces-0lQxlfL;ILLUMINA;Paired;;NA;Uploaded,traces-0zahfTI;ILLUMINA;Paired;;NA;Uploaded,traces-0slgalJ;ILLUMINA;Paired;;NA;Uploaded",,,,NA,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,vitor.borges@insa.min-saude.pt,,,,,,,,,,,,,,7/25/2016,1/27/2017,ESC_EA1576AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_EA1577AA,Ec_85_15,"traces-0SwTCLu;ILLUMINA;Paired;;NA;Uploaded,traces-0FyoYYu;ILLUMINA;Paired;;NA;Uploaded,traces-0lMsabG;ILLUMINA;Paired;;NA;Uploaded",,,,NA,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,vitor.borges@insa.min-saude.pt,Escherichia coli,,,,,,,,,,,,,7/25/2016,1/27/2017,ESC_EA1577AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_EA1578AA,Ec_127_15,"traces-0ebaCRK;ILLUMINA;Paired;;NA;Uploaded,traces-0KdXYNV;ILLUMINA;Paired;;NA;Uploaded,traces-0ziRzKq;ILLUMINA;Paired;;NA;Uploaded",,,,NA,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,vitor.borges@insa.min-saude.pt,,,,,,,,,,,,,,7/25/2016,1/27/2017,ESC_EA1578AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_EA1581AA,Ec_344_14,"traces-0hqKyWY;ILLUMINA;Paired;;NA;Uploaded,traces-0tASVnV;ILLUMINA;Paired;;NA;Uploaded,traces-0kxHhGv;ILLUMINA;Paired;;NA;Uploaded",,,,NA,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,vitor.borges@insa.min-saude.pt,,,,,,,,,,,,,,7/25/2016,1/27/2017,ESC_EA1581AA,NA,38,ST38 Cplx,D,NA,4,26,2,25,5,5,19
ESC_EA1582AA,Ec_20_15,traces-0vadeFv;ILLUMINA;Paired;;NA;Uploaded,,,,NA,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,vitor.borges@insa.min-saude.pt,,,,,,,,,,,,,,7/25/2016,1/27/2017,ESC_EA1582AA,NA,141,,B2,NA,13,52,10,14,17,25,17
ESC_EA1583AA,Ec_26_15,traces-0gXfLZw;ILLUMINA;Paired;;NA;Uploaded,,,,NA,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,vitor.borges@insa.min-saude.pt,Escherichia coli,,,,,,,,,,,,,7/25/2016,1/27/2017,ESC_EA1583AA,NA,95,ST95 Cplx,B2,NA,37,38,19,37,17,11,26
ESC_EA1584AA,Ec_28_15,traces-0losfsW;ILLUMINA;Paired;;NA;Uploaded,,,,NA,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,vitor.borges@insa.min-saude.pt,,,,,,,,,,,,,,7/25/2016,1/27/2017,ESC_EA1584AA,NA,1394,ST31 Cplx,,NA,18,106,17,6,5,164,4
ESC_EA1585AA,Ec_32_15,traces-0CavmjY;ILLUMINA;Paired;;NA;Uploaded,,,,NA,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,vitor.borges@insa.min-saude.pt,Escherichia coli,,,,,,,,,,,,,7/25/2016,1/27/2017,ESC_EA1585AA,NA,583,ST122 Cplx,,NA,15,24,10,46,17,37,36
ESC_EA1586AA,Ec_3_15,traces-0AubtFq;ILLUMINA;Paired;;NA;Uploaded,,,,NA,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,vitor.borges@insa.min-saude.pt,,,,,,,,,,,,,,7/25/2016,1/27/2017,ESC_EA1586AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_EA1587AA,Ec_33_15,traces-0AKFfrt;ILLUMINA;Paired;;NA;Uploaded,,,,NA,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,vitor.borges@insa.min-saude.pt,,,,,,,,,,,,,,7/25/2016,1/27/2017,ESC_EA1587AA,NA,2914,ST349 Cplx,,NA,34,36,207,87,67,16,4
ESC_EA1588AA,Ec_34_15,traces-0kVgyFE;ILLUMINA;Paired;;NA;Uploaded,,,,NA,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,vitor.borges@insa.min-saude.pt,Escherichia coli,,,,,,,,,,,,,7/25/2016,1/27/2017,ESC_EA1588AA,NA,1817,,AxB1,NA,9,8,5,231,11,194,7
ESC_EA1589AA,Ec_35_15,traces-0FNMYJL;ILLUMINA;Paired;;NA;Uploaded,,,,NA,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,vitor.borges@insa.min-saude.pt,,,,,,,,,,,,,,7/25/2016,1/27/2017,ESC_EA1589AA,NA,6034,,ABD,NA,83,608,512,24,1,1,17
ESC_EA1590AA,Ec_37_15,traces-0hfGjeB;ILLUMINA;Paired;;NA;Uploaded,,,,NA,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,vitor.borges@insa.min-saude.pt,Escherichia coli,,,,,,,,,,,,,7/25/2016,1/27/2017,ESC_EA1590AA,NA,16,ST29 Cplx,B1,NA,6,4,12,16,9,7,12
ESC_EA1591AA,Ec_38_15,traces-0fHAKiW;ILLUMINA;Paired;;NA;Uploaded,,,,NA,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,vitor.borges@insa.min-saude.pt,,,,,,,,,,,,,,7/25/2016,1/27/2017,ESC_EA1591AA,NA,11,ST11 Cplx,ABD,NA,12,12,8,12,15,2,2
ESC_EA1592AA,Ec_39_15,traces-0gdTqdO;ILLUMINA;Paired;;NA;Uploaded,,,,NA,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,vitor.borges@insa.min-saude.pt,,,,,,,,,,,,,,7/25/2016,1/27/2017,ESC_EA1592AA,NA,677,,B1,NA,6,95,15,18,9,8,14
ESC_EA1593AA,Ec_36_15,traces-0VddgsE;ILLUMINA;Paired;;NA;Uploaded,,,,NA,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,vitor.borges@insa.min-saude.pt,Escherichia coli,,,,,,,,,,,,,7/25/2016,1/27/2017,ESC_EA1593AA,NA,21,ST29 Cplx,B1,NA,16,4,12,16,9,7,7
ESC_EA1594AA,Ec_40_15,traces-0QWIkiR;ILLUMINA;Paired;;NA;Uploaded,,,,NA,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,vitor.borges@insa.min-saude.pt,,,,,,,,,,,,,,7/25/2016,1/27/2017,ESC_EA1594AA,NA,11,ST11 Cplx,ABD,NA,12,12,8,12,15,2,2
ESC_EA6461AA,41,traces-0ZjqpvG;ILLUMINA;Paired;;NA;Uploaded,,,,2015,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,patricia-r-f@hotmail.com,,,,,,,,,,,,,,9/30/2016,4/4/2017,ESC_EA6461AA,NA,655,,ABD,NA,100,23,68,45,1,35,7
ESC_FA5548AA,DTU2015_1246_PRJ1050_coli_E.coli_PAT_14_28187EC,ERR1759167;ILLUMINA;Paired;194;ERX1825681;SRA,,,,2014,NA,NA,NA,Europe,Portugal,,,,NA,39.3999,8.2245,"Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark",Escherichia coli,,,,,,,,PRJEB18618,ERP020561,,SAMEA26835418,ERS1473895,12/16/2016,12/15/2016,ESC_FA5548AA,NA,7081,,,NA,6,29,33,16,11,8,6
ESC_FA5549AA,DTU2015_1245_PRJ1050_coli_E.coli_PAT_14_16634EC,ERR1759166;ILLUMINA;Paired;166;ERX1825680;SRA,,,,2014,NA,NA,NA,Europe,Portugal,,,,NA,39.3999,8.2245,"Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark",Escherichia coli,,,,,,,,PRJEB18618,ERP020561,,SAMEA26834668,ERS1473894,12/16/2016,12/15/2016,ESC_FA5549AA,NA,7080,ST165 Cplx,,NA,10,632,5,10,12,8,49
ESC_GA7493AA,PAT-15-20441/ECX,ERR2019219;ILLUMINA;Paired;619;ERX2078471;SRA,Livestock,Bovine,Bos taurus; fresh meat,2015,NA,NA,NA,Europe,Portugal,,,,NA,39.399879,-8.224461,"Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark",Escherichia coli,,,,,,,,PRJEB21546,ERP023807,,SAMEA104142938,ERS1801956,6/30/2017,6/29/2017,ESC_GA7493AA,NA,1790,ST20 Cplx,,NA,6,4,3,18,7,191,6
ESC_GA7494AA,PAT-15-19144/ECX,ERR2019217;ILLUMINA;Paired;590;ERX2078469;SRA,Livestock,Swine,Sus scrofa domesticus; fresh meat,2015,NA,NA,NA,Europe,Portugal,,,,NA,39.399877,-8.224459,"Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark",Escherichia coli,,,,,,,,PRJEB21546,ERP023807,,SAMEA104142936,ERS1801954,6/30/2017,6/29/2017,ESC_GA7494AA,NA,5229,ST101 Cplx,,NA,43,41,15,18,11,7,44
ESC_GA7495AA,PAT-15-18008/ECX,ERR2019216;ILLUMINA;Paired;709;ERX2078468;SRA,Livestock,Swine,Sus scrofa domesticus; Fattening pig caecal sample,2015,NA,NA,NA,Europe,Portugal,,,,NA,39.399876,-8.224458,"Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark",Escherichia coli,,,,,,,,PRJEB21546,ERP023807,,SAMEA104142935,ERS1801953,6/30/2017,6/29/2017,ESC_GA7495AA,NA,93,ST168 Cplx,A,NA,6,11,4,10,7,8,6
ESC_GA7496AA,PAT-15-13703/ECX,ERR2019214;ILLUMINA;Paired;617;ERX2078466;SRA,Livestock,Swine,Sus scrofa domesticus; Fattening pig caecal sample,2015,NA,NA,NA,Europe,Portugal,,,,NA,39.399874,-8.224456,"Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark",Escherichia coli,,,,,,,,PRJEB21546,ERP023807,,SAMEA104142933,ERS1801951,6/30/2017,6/29/2017,ESC_GA7496AA,NA,448,ST448 Cplx,,NA,6,6,5,16,11,8,7
ESC_GA7497AA,PAT-15-13233/ECX,ERR2019213;ILLUMINA;Paired;655;ERX2078465;SRA,Livestock,Bovine,Bos taurus; caecal sample,2015,NA,NA,NA,Europe,Portugal,,,,NA,39.399873,-8.224455,"Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark",Escherichia coli,,,,,,,,PRJEB21546,ERP023807,,SAMEA104142932,ERS1801950,6/30/2017,6/29/2017,ESC_GA7497AA,NA,744,ST10 Cplx,,NA,10,11,135,8,8,8,2
ESC_GA7498AA,PAT-15-008/EC,ERR2019212;ILLUMINA;Paired;607;ERX2078464;SRA,Livestock,Bovine,Bos taurus; caecal sample,2015,NA,NA,NA,Europe,Portugal,,,,NA,39.399872,-8.224454,"Centre for Genomic Epidemiology, National Food Institute, Technical University of Denmark (DTU), Denmark",Escherichia coli,,,,,,,,PRJEB21546,ERP023807,,SAMEA104142931,ERS1801949,6/30/2017,6/29/2017,ESC_GA7498AA,NA,949,ST155 Cplx,,NA,6,4,14,16,24,8,6
ESC_LA4241AA,POR1303,SRR7174190;ILLUMINA;Paired;;SRX4091832;SRA,Wild Animal,Avian,"Feces, Gull (Larus spp.)",2009,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,USGS,Escherichia coli,,,,,,,2009-,PRJNA471737,SRP147924,,SAMN09216415,SRS3308581,2/11/2019,9/15/2018,ESC_LA4241AA,NA,665,,,NA,122,11,125,12,96,8,2
ESC_OA4721AA,Ec44207,traces-0XKkOPT;ILLUMINA;Paired;;NA;Uploaded,Human,Human,,2019,NA,NA,NA,Europe,Portugal,,,,NA,NA,NA,National Institute of Health Dr. Ricardo Jorge,Escherichia coli,,,,,,,,,,,,,10/16/2019,10/16/2019,ESC_OA4721AA,NA,1193,ST14 Cplx,,NA,14,14,10,200,17,7,10
ESC_OA7538AA,Whole-genome sequencing of Escherichia coli population isolated at day 24  from old mouse C14,SRR10426907;ILLUMINA;Paired;;SRX7123035;SRA,Wild Animal,Rodent,mouse gut; Mus musculus; Age: 18.5 months; female,2018,NA,NA,NA,Europe,Portugal,Area Metropolitana de Lisboa,OER,,NA,NA,NA,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA588787,SRP229460,,SAMN13232466,SRS5632828,11/13/2019,11/12/2019,ESC_OA7538AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_OA7539AA,Whole-genome sequencing of Escherichia coli population isolated at day 24  from old mouse C12,SRR10426918;ILLUMINA;Paired;;SRX7123024;SRA,Wild Animal,Rodent,mouse gut; Mus musculus; Age: 18.5 months; female,2018,NA,NA,NA,Europe,Portugal,Area Metropolitana de Lisboa,OER,,NA,NA,NA,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA588787,SRP229460,,SAMN13232465,SRS5632817,11/13/2019,11/12/2019,ESC_OA7539AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_OA7540AA,Whole-genome sequencing of Escherichia coli population isolated at day 24  from old mouse B9,SRR10426929;ILLUMINA;Paired;;SRX7123013;SRA,Wild Animal,Rodent,mouse gut; Mus musculus; Age: 18.5 months; female,2018,NA,NA,NA,Europe,Portugal,Area Metropolitana de Lisboa,OER,,NA,NA,NA,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA588787,SRP229460,,SAMN13232464,SRS5632806,11/13/2019,11/12/2019,ESC_OA7540AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_OA7547AA,Whole-genome sequencing of Escherichia coli population isolated at day 24  from old mouse B8,SRR10426939;ILLUMINA;Paired;;SRX7123002;SRA,Wild Animal,Rodent,mouse gut; Mus musculus; Age: 18.5 months; female,2018,NA,NA,NA,Europe,Portugal,Area Metropolitana de Lisboa,OER,,NA,NA,NA,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA588787,SRP229460,,SAMN13232463,SRS5632795,11/13/2019,11/12/2019,ESC_OA7547AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_OA7558AA,Whole-genome sequencing of Escherichia coli population isolated at day 24  from old mouse A3,SRR10426951;ILLUMINA;Paired;;SRX7122991;SRA,Wild Animal,Rodent,mouse gut; Mus musculus; Age: 18.5 months; female,2018,NA,NA,NA,Europe,Portugal,Area Metropolitana de Lisboa,OER,,NA,NA,NA,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA588787,SRP229460,,SAMN13232462,SRS5632784,11/13/2019,11/12/2019,ESC_OA7558AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_OA7559AA,Whole-genome sequencing of Escherichia coli population isolated at day 24  from old mouse A1,SRR10426952;ILLUMINA;Paired;;SRX7122990;SRA,Wild Animal,Rodent,mouse gut; Mus musculus; Age: 18.5 months; female,2018,NA,NA,NA,Europe,Portugal,Area Metropolitana de Lisboa,OER,,NA,NA,NA,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA588787,SRP229460,,SAMN13232461,SRS5632783,11/13/2019,11/12/2019,ESC_OA7559AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_OA9914AA,Invader_Population_6,SRR9334013;ILLUMINA;Paired;;SRX6100477;SRA,Wild Animal,Rodent,Mus musculus (Specific Pathogen Free); Mouse feces (H2 mouse),2015,NA,NA,NA,Europe,Portugal,Area Metropolitana de Lisboa,OER,,NA,NA,NA,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA549246,SRP201600,,SAMN12102225,SRS5000968,11/18/2019,11/12/2019,ESC_OA9914AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_OA9915AA,Invader_Population_5,SRR9333533;ILLUMINA;Paired;;SRX6099997;SRA,Wild Animal,Rodent,Mus musculus (Specific Pathogen Free); Mouse feces (G2 mouse),2015,NA,NA,NA,Europe,Portugal,Area Metropolitana de Lisboa,OER,,NA,NA,NA,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA549246,SRP201600,,SAMN12101116,SRS5000510,11/18/2019,11/12/2019,ESC_OA9915AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_OA9916AA,Invader_Population_4,SRR9333532;ILLUMINA;Paired;;SRX6099996;SRA,Wild Animal,Rodent,Mus musculus (Specific Pathogen Free); Mouse feces (I2 mouse),2015,NA,NA,NA,Europe,Portugal,Area Metropolitana de Lisboa,OER,,NA,NA,NA,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA549246,SRP201600,,SAMN12101084,SRS5000509,11/18/2019,11/12/2019,ESC_OA9916AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_OA9917AA,Invader_Population_3,SRR9333467;ILLUMINA;Paired;;SRX6099931;SRA,Wild Animal,Rodent,Mus musculus (Specific Pathogen Free); Mouse feces (B2 mouse),2015,NA,NA,NA,Europe,Portugal,Area Metropolitana de Lisboa,OER,,NA,NA,NA,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA549246,SRP201600,,SAMN12100928,SRS5000444,11/18/2019,11/12/2019,ESC_OA9917AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_OA9918AA,Invader_Population_2,SRR9332474;ILLUMINA;Paired;;SRX6098983;SRA,Wild Animal,Rodent,Mus musculus (Specific Pathogen Free); Mouse feces (A2 mouse),2015,NA,NA,NA,Europe,Portugal,Area Metropolitana de Lisboa,OER,,NA,NA,NA,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA549246,SRP201600,,SAMN12099810,SRS4999511,11/18/2019,11/12/2019,ESC_OA9918AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_OA9919AA,Invader_Population_1,SRR9332451;ILLUMINA;Paired;;SRX6098960;SRA,Wild Animal,Rodent,Mus musculus (Specific Pathogen Free); Mouse feces (H2 mouse),2015,NA,NA,NA,Europe,Portugal,Area Metropolitana de Lisboa,OER,,NA,NA,NA,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA549246,SRP201600,,SAMN12099809,SRS4999489,11/18/2019,11/12/2019,ESC_OA9919AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_OA9920AA,Invader_Population,SRR9332243;ILLUMINA;Paired;;SRX6098755;SRA,Wild Animal,Rodent,Mus musculus (Specific Pathogen Free); Mouse feces (G2 mouse),2015,NA,NA,NA,Europe,Portugal,Area Metropolitana de Lisboa,OER,,NA,NA,NA,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA549246,SRP201600,,SAMN12099699,SRS4999282,11/18/2019,11/12/2019,ESC_OA9920AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_OA9921AA,Resident,"SRR9326101;OXFORD_NANOPORE;Paired;;SRX6093022;SRA,SRR9310576;ILLUMINA;Paired;;SRX6078233;SRA",Wild Animal,Rodent,Mus musculus; Mouse feces (G2 mouse),2015,3,4,NA,Europe,Portugal,Area Metropolitana de Lisboa,OER,,NA,NA,NA,UNIETAR,Escherichia coli,,,,,,,,PRJNA549246,SRP201600,,SAMN12078857,SRS4980031,11/18/2019,11/12/2019,ESC_OA9921AA,NA,602,ST446 Cplx,,NA,6,19,33,26,11,8,6
ESC_OA9922AA,Invader,"SRR9310223;ILLUMINA;Paired;;SRX6077872;SRA,SRR9326100;OXFORD_NANOPORE;Paired;;SRX6093021;SRA",Wild Animal,Rodent,Mus musculus; Mouse feces (G2 mouse),2015,4,2,NA,Europe,Portugal,Area Metropolitana de Lisboa,OER,,NA,NA,NA,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA549246,SRP201600,,SAMN12077900,SRS4979681,11/18/2019,11/12/2019,ESC_OA9922AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_PA2356AA,K-13,"SRR6451477;ILLUMINA;Paired;;SRX3542372;SRA,SRR6451479;ILLUMINA;Paired;;SRX3542370;SRA,SRR6451480;ILLUMINA;Paired;;SRX3542369;SRA",Wild Animal,Rodent,moue gut; Gnotobiotic mouse gut C57Bl/7; fecal samples; Mus musculus,2015,NA,NA,NA,Europe,Portugal,Area Metropolitana de Lisboa,OER,,NA,38.69116253,-9.316044571,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA429051,SRP128503,,SAMN08328746,SRS2815863,11/18/2019,7/3/2019,ESC_PA2356AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_PA2357AA,K-14,"SRR6451478;ILLUMINA;Paired;;SRX3542371;SRA,SRR6451481;ILLUMINA;Paired;;SRX3542368;SRA,SRR6451482;ILLUMINA;Paired;;SRX3542367;SRA",Wild Animal,Rodent,moue gut; Gnotobiotic mouse gut C57Bl/8; fecal samples; Mus musculus,2016,NA,NA,NA,Europe,Portugal,Area Metropolitana de Lisboa,OER,,NA,38.69116253,-9.316044571,Instituto Gulbenkian de Ciencia,Escherichia coli,,,,,,,,PRJNA429051,SRP128503,,SAMN08328747,SRS2815862,11/18/2019,7/3/2019,ESC_PA2357AA,NA,10,ST10 Cplx,A,NA,10,11,4,8,8,8,2
ESC_QA6331AA,GV23,ERR3931067;ILLUMINA;Paired;300;ERX3938657;SRA,Wild Animal,Avian,Seagull; Seagull,2007,NA,NA,NA,Europe,Portugal,Lisbon,,Lisbon,NA,NA,NA,CHU Clermont-ferrand,Escherichia coli,,,,,,,,PRJEB36175,ERP119333,,SAMEA6471241,ERS4235735,2/26/2020,2/25/2020,ESC_QA6331AA,NA,710,,A,NA,6,153,4,91,7,8,6
ESC_QA6332AA,TB63,ERR3931066;ILLUMINA;Paired;300;ERX3938656;SRA,Wild Animal,Bat,Bat; Bat,2014,NA,NA,NA,Europe,Portugal,Lisbon,,Lisbon,NA,NA,NA,CHU Clermont-ferrand,Escherichia coli,,,,,,,,PRJEB36175,ERP119333,,SAMEA6471240,ERS4235734,2/26/2020,2/25/2020,ESC_QA6332AA,NA,155,ST155 Cplx,B1,NA,6,4,14,16,24,8,14
ESC_QA6333AA,W151,ERR3931065;ILLUMINA;Paired;300;ERX3938655;SRA,Wild Animal,Canine,Wolf; wolf,2008,NA,NA,NA,Europe,Portugal,Lisbon,,Lisbon,NA,NA,NA,CHU Clermont-ferrand,Escherichia coli,,,,,,,,PRJEB36175,ERP119333,,SAMEA6471239,ERS4235733,2/26/2020,2/25/2020,ESC_QA6333AA,NA,361,,A,NA,10,99,5,91,8,7,2
ESC_QA6334AA,W4,ERR3931064;ILLUMINA;Paired;300;ERX3938654;SRA,Wild Animal,Canine,Wolf; wolf,2008,NA,NA,NA,Europe,Portugal,Lisbon,,Lisbon,NA,NA,NA,CHU Clermont-ferrand,Escherichia coli,,,,,,,,PRJEB36175,ERP119333,,SAMEA6471238,ERS4235732,2/26/2020,2/25/2020,ESC_QA6334AA,NA,155,ST155 Cplx,B1,NA,6,4,14,16,24,8,14
ESC_QA6335AA,J64,ERR3931063;ILLUMINA;Paired;300;ERX3938653;SRA,Wild Animal,Swine,Wild boar; Wild boar,2006,NA,NA,NA,Europe,Portugal,Lisbon,,Lisbon,NA,NA,NA,CHU Clermont-ferrand,Escherichia coli,,,,,,,,PRJEB36175,ERP119333,,SAMEA6471237,ERS4235731,2/26/2020,2/25/2020,ESC_QA6335AA,NA,1998,ST23 Cplx,,NA,244,4,12,1,20,18,7
ESC_QA6336AA,J31,ERR3931062;ILLUMINA;Paired;300;ERX3938652;SRA,Wild Animal,Swine,Wild boar; Wild boar,2006,NA,NA,NA,Europe,Portugal,Lisbon,,Lisbon,NA,NA,NA,CHU Clermont-ferrand,Escherichia coli,,,,,,,,PRJEB36175,ERP119333,,SAMEA6471236,ERS4235730,2/26/2020,2/25/2020,ESC_QA6336AA,NA,48,ST10 Cplx,A,NA,6,11,4,8,8,8,2
ESC_QA6337AA,J69,ERR3931061;ILLUMINA;Paired;300;ERX3938651;SRA,Wild Animal,Swine,Wild boar; Wild boar,2006,NA,NA,NA,Europe,Portugal,Lisbon,,Lisbon,NA,NA,NA,CHU Clermont-ferrand,Escherichia coli,,,,,,,,PRJEB36175,ERP119333,,SAMEA6471235,ERS4235729,2/26/2020,2/25/2020,ESC_QA6337AA,NA,10430,ST168 Cplx,A,NA,6,1488,4,10,7,8,6
ESC_QA6338AA,BU22A,ERR3931060;ILLUMINA;Paired;300;ERX3938650;SRA,Wild Animal,Avian,Buzzard; Buzzard,2007,NA,NA,NA,Europe,Portugal,Lisbon,,Lisbon,NA,NA,NA,CHU Clermont-ferrand,Escherichia coli,,,,,,,,PRJEB36175,ERP119333,,SAMEA6471234,ERS4235728,2/26/2020,2/25/2020,ESC_QA6338AA,NA,1800,,AxB1,NA,9,19,33,18,9,122,6
ESC_QA6339AA,BU41A,ERR3931059;ILLUMINA;Paired;300;ERX3938649;SRA,Wild Animal,Avian,Buzzard; Buzzard,2007,NA,NA,NA,Europe,Portugal,Lisbon,,Lisbon,NA,NA,NA,CHU Clermont-ferrand,Escherichia coli,,,,,,,,PRJEB36175,ERP119333,,SAMEA6471233,ERS4235727,2/26/2020,2/25/2020,ESC_QA6339AA,NA,48,ST10 Cplx,A,NA,6,11,4,8,8,8,2
ESC_QA6340AA,BU10B,ERR3931058;ILLUMINA;Paired;300;ERX3938648;SRA,Wild Animal,Avian,Buzzard; Buzzard,2007,NA,NA,NA,Europe,Portugal,Lisbon,,Lisbon,NA,NA,NA,CHU Clermont-ferrand,Escherichia coli,,,,,,,,PRJEB36175,ERP119333,,SAMEA6471232,ERS4235726,2/26/2020,2/25/2020,ESC_QA6340AA,NA,48,ST10 Cplx,A,NA,6,11,4,8,8,8,2
